TransactionID,CustomerID,TransactionDate,ProductID,Amount,StoreID,PaymentMethod
TXN00003984,CUST000727,2025-04-24 11:11:17,PROD0024,387.32,STORE014,CASH
TXN00003985,CUST000727,2025-01-22 00:15:34,PROD0029,368.51,STORE012,DEBIT
TXN00003986,CUST000728,2024-06-08 00:14:40,PROD0095,489.13,STORE008,MOBILE
TXN00003987,CUST000728,2024-09-03 13:19:58,PROD0096,199.18,STORE017,CREDIT
TXN00003988,CUST000728,2024-08-30 05:52:30,PROD0042,234.28,STORE008,CASH
TXN00003989,CUST000728,2025-04-04 04:06:00,PROD0048,220.41,STORE014,CASH
TXN00003990,CUST000728,2024-09-07 13:05:21,PROD0029,499.33,STORE014,CASH
TXN00003991,CUST000728,2024-09-15 06:36:40,PROD0038,171.94,STORE019,MOBILE
TXN00003992,CUST000728,2025-02-01 09:16:45,PROD0092,422.63,STORE014,MOBILE
TXN00003993,CUST000728,2024-06-07 11:35:50,PROD0073,277.75,STORE011,CASH
TXN00003994,CUST000728,2025-04-19 11:22:30,PROD0031,408.05,STORE017,DEBIT
TXN00003995,CUST000728,2024-09-20 09:52:41,PROD0041,268.12,STORE001,MOBILE
TXN00003996,CUST000729,2025-05-08 00:49:01,PROD0012,375.24,STORE007,MOBILE
TXN00003997,CUST000729,2025-02-07 04:03:58,PROD0024,220.31,STORE015,CASH
TXN00003998,CUST000729,2025-02-16 07:09:35,PROD0084,187.68,STORE010,MOBILE
TXN00003999,CUST000729,2024-11-19 18:35:52,PROD0064,470.58,STORE017,CASH
TXN00004000,CUST000729,2025-04-18 19:59:33,PROD0094,30.63,STORE006,CREDIT
TXN00004001,CUST000730,2024-09-06 21:46:22,PROD0096,80.55,STORE012,CASH
TXN00004002,CUST000731,2024-12-15 18:45:15,PROD0083,421.74,STORE002,MOBILE
TXN00004003,CUST000731,2024-10-29 13:07:01,PROD0045,315.33,STORE005,CASH
TXN00004004,CUST000731,2024-09-30 08:49:53,PROD0091,80.94,STORE013,DEBIT
TXN00004005,CUST000731,2024-05-30 02:01:20,PROD0040,420.28,STORE003,DEBIT
TXN00004006,CUST000732,2024-08-05 14:47:03,PROD0055,304.45,STORE007,CASH
TXN00004007,CUST000732,2025-03-31 01:20:04,PROD0036,137.45,STORE011,CREDIT
TXN00004008,CUST000732,2024-10-27 01:25:37,PROD0084,387.04,STORE012,CREDIT
TXN00004009,CUST000732,2025-01-22 17:37:11,PROD0078,334.47,STORE003,CREDIT
TXN00004010,CUST000732,2024-09-29 17:20:30,PROD0096,289.95,STORE015,CASH
TXN00004011,CUST000732,2024-06-19 22:27:56,PROD0047,456.67,STORE017,CREDIT
TXN00004012,CUST000732,2025-02-09 12:26:42,PROD0077,388.26,STORE002,MOBILE
TXN00004013,CUST000732,2025-01-06 20:42:46,PROD0088,498.67,STORE010,MOBILE
TXN00004014,CUST000733,2025-01-20 04:12:01,PROD0029,343.06,STORE017,DEBIT
TXN00004015,CUST000733,2025-04-27 12:07:44,PROD0080,38.16,STORE016,CREDIT
TXN00004016,CUST000733,2024-09-27 12:47:33,PROD0084,130.82,STORE013,CASH
TXN00004017,CUST000733,2025-02-17 17:43:28,PROD0081,306.17,STORE010,DEBIT
TXN00004018,CUST000733,2024-11-20 13:27:38,PROD0076,335.86,STORE014,DEBIT
TXN00004019,CUST000733,2025-01-09 02:17:05,PROD0091,46.15,STORE003,MOBILE
TXN00004020,CUST000733,2024-08-20 23:54:19,PROD0014,437.07,STORE013,CASH
TXN00004021,CUST000733,2025-03-22 08:34:07,PROD0060,239.03,STORE012,MOBILE
TXN00004022,CUST000733,2025-01-31 15:41:59,PROD0049,259.48,STORE018,CASH
TXN00004023,CUST000734,2024-09-03 15:07:53,PROD0009,162.66,STORE010,MOBILE
TXN00004024,CUST000735,2024-11-20 07:30:38,PROD0044,267.89,STORE004,MOBILE
TXN00004025,CUST000735,2024-07-07 11:31:29,PROD0079,183.67,STORE016,MOBILE
TXN00004026,CUST000735,2024-10-11 21:03:21,PROD0042,407.55,STORE009,CREDIT
TXN00004027,CUST000735,2025-02-08 17:31:42,PROD0077,190.24,STORE005,DEBIT
TXN00004028,CUST000735,2024-11-22 08:49:41,PROD0032,276.07,STORE010,CREDIT
TXN00004029,CUST000735,2025-04-08 10:09:04,PROD0077,68.71,STORE017,CASH
TXN00004030,CUST000735,2025-04-21 14:04:10,PROD0018,416.6,STORE011,CREDIT
TXN00004031,CUST000735,2024-07-06 19:03:44,PROD0091,110.06,STORE018,MOBILE
TXN00004032,CUST000736,2025-02-13 00:07:04,PROD0099,323.29,STORE009,MOBILE
TXN00004033,CUST000736,2025-01-23 08:45:53,PROD0012,305.51,STORE003,CREDIT
TXN00004034,CUST000736,2025-04-22 22:48:32,PROD0007,245.11,STORE008,CREDIT
TXN00004035,CUST000736,2025-01-07 19:20:57,PROD0032,226.08,STORE009,CREDIT
TXN00004036,CUST000736,2025-02-28 23:10:59,PROD0092,457.52,STORE012,CASH
TXN00004037,CUST000736,2025-05-04 21:44:44,PROD0055,32.07,STORE016,DEBIT
TXN00004038,CUST000736,2024-07-23 04:28:45,PROD0039,455.33,STORE001,CREDIT
TXN00004039,CUST000736,2025-02-07 01:08:17,PROD0069,216.69,STORE011,CASH
TXN00004040,CUST000736,2024-07-04 18:01:40,PROD0042,92.08,STORE006,CREDIT
TXN00004041,CUST000736,2024-05-27 02:49:10,PROD0059,218.93,STORE015,DEBIT
TXN00004042,CUST000737,2024-08-06 07:58:28,PROD0043,217.47,STORE005,CREDIT
TXN00004043,CUST000737,2024-05-26 03:37:56,PROD0058,54.77,STORE013,MOBILE
TXN00004044,CUST000737,2025-04-01 20:47:08,PROD0099,90.13,STORE020,CASH
TXN00004045,CUST000737,2024-09-08 21:10:50,PROD0028,477.45,STORE005,CASH
TXN00004046,CUST000737,2024-06-06 19:48:22,PROD0036,308.9,STORE014,CASH
TXN00004047,CUST000737,2024-08-25 17:44:45,PROD0035,416.76,STORE018,MOBILE
TXN00004048,CUST000738,2024-06-09 07:05:16,PROD0052,459.24,STORE004,DEBIT
TXN00004049,CUST000738,2024-10-08 10:54:50,PROD0010,72.07,STORE007,CREDIT
TXN00004050,CUST000738,2024-09-22 20:36:00,PROD0090,117.43,STORE008,MOBILE
TXN00004051,CUST000738,2025-03-03 03:45:41,PROD0077,164.3,STORE003,DEBIT
TXN00004052,CUST000738,2024-08-28 23:31:18,PROD0059,406.25,STORE010,CREDIT
TXN00004053,CUST000738,2024-11-27 17:48:23,PROD0031,305.48,STORE002,DEBIT
TXN00004054,CUST000738,2025-03-27 23:56:25,PROD0022,411.38,STORE012,MOBILE
TXN00004055,CUST000738,2024-09-30 21:32:43,PROD0024,293.94,STORE018,CASH
TXN00004056,CUST000739,2024-06-24 08:24:35,PROD0092,60.76,STORE012,MOBILE
TXN00004057,CUST000739,2025-03-11 05:51:39,PROD0026,29.95,STORE013,DEBIT
TXN00004058,CUST000739,2025-02-21 20:38:44,PROD0006,73.17,STORE006,CASH
TXN00004059,CUST000740,2024-07-24 00:16:57,PROD0094,60.07,STORE009,CASH
TXN00004060,CUST000740,2025-03-04 17:19:04,PROD0026,14.68,STORE011,CASH
TXN00004061,CUST000740,2024-12-10 10:48:56,PROD0028,405.56,STORE001,CASH
TXN00004062,CUST000740,2025-01-25 15:22:28,PROD0080,450.46,STORE005,MOBILE
TXN00004063,CUST000740,2024-09-25 03:47:25,PROD0066,111.1,STORE004,DEBIT
TXN00004064,CUST000740,2025-04-26 04:44:42,PROD0076,324.25,STORE014,MOBILE
TXN00004065,CUST000740,2025-02-26 09:56:15,PROD0027,445.23,STORE003,CREDIT
TXN00004066,CUST000740,2024-12-10 19:57:53,PROD0065,480.68,STORE011,CREDIT
TXN00004067,CUST000740,2024-07-16 05:13:01,PROD0070,342.59,STORE011,CASH
TXN00004068,CUST000740,2024-11-17 14:08:34,PROD0020,419.28,STORE009,MOBILE
TXN00004069,CUST000741,2025-04-02 04:12:21,PROD0028,469.43,STORE005,MOBILE
TXN00004070,CUST000741,2025-03-15 07:41:18,PROD0037,176.96,STORE004,CREDIT
TXN00004071,CUST000741,2025-02-11 13:29:45,PROD0080,52.94,STORE008,DEBIT
TXN00004072,CUST000741,2025-02-08 13:31:38,PROD0019,360.95,STORE002,MOBILE
TXN00004073,CUST000741,2024-10-06 13:26:11,PROD0063,56.36,STORE001,CREDIT
TXN00004074,CUST000742,2025-02-07 06:50:10,PROD0006,97.12,STORE014,CREDIT
TXN00004075,CUST000742,2024-06-07 02:34:39,PROD0019,353.82,STORE014,CREDIT
TXN00004076,CUST000742,2024-09-23 18:04:18,PROD0008,431.78,STORE011,DEBIT
TXN00004077,CUST000742,2025-02-19 14:53:44,PROD0051,249.38,STORE020,DEBIT
TXN00004078,CUST000742,2024-06-18 09:06:38,PROD0045,339.58,STORE011,DEBIT
TXN00004079,CUST000743,2024-10-26 16:07:52,PROD0029,431.27,STORE004,DEBIT
TXN00004080,CUST000744,2024-11-25 05:55:12,PROD0089,181.7,STORE003,MOBILE
TXN00004081,CUST000744,2024-06-06 21:14:08,PROD0043,263.9,STORE001,CREDIT
TXN00004082,CUST000744,2024-06-24 04:21:59,PROD0053,32.85,STORE011,MOBILE
TXN00004083,CUST000744,2024-06-15 18:37:54,PROD0001,324.9,STORE017,CASH
TXN00004084,CUST000744,2025-02-27 23:47:13,PROD0051,172.62,STORE004,MOBILE
TXN00004085,CUST000744,2025-05-08 18:59:28,PROD0013,471.39,STORE004,CREDIT
TXN00004086,CUST000744,2025-01-04 02:00:03,PROD0075,124.88,STORE015,DEBIT
TXN00004087,CUST000744,2025-02-10 04:11:16,PROD0033,114.13,STORE012,MOBILE
TXN00004088,CUST000745,2024-10-24 12:35:21,PROD0024,149.44,STORE013,CASH
TXN00004089,CUST000745,2025-04-24 14:35:22,PROD0042,176.66,STORE014,CREDIT
TXN00004090,CUST000745,2025-03-28 00:25:02,PROD0047,136.44,STORE018,MOBILE
TXN00004091,CUST000745,2024-10-03 19:22:02,PROD0058,372.09,STORE006,DEBIT
TXN00004092,CUST000745,2025-01-13 08:31:15,PROD0084,349.35,STORE012,DEBIT
TXN00004093,CUST000745,2024-12-08 10:02:06,PROD0014,261.64,STORE020,CASH
TXN00004094,CUST000746,2024-11-25 16:22:59,PROD0098,62.42,STORE010,CREDIT
TXN00004095,CUST000747,2025-01-15 11:52:12,PROD0079,449.78,STORE016,CREDIT
TXN00004096,CUST000747,2024-09-08 19:52:22,PROD0019,328.72,STORE010,CREDIT
TXN00004097,CUST000747,2024-08-30 01:03:55,PROD0061,221.57,STORE007,DEBIT
TXN00004098,CUST000747,2024-10-20 12:35:18,PROD0031,446.78,STORE020,CASH
TXN00004099,CUST000747,2024-06-02 08:22:20,PROD0004,95.85,STORE019,DEBIT
TXN00004100,CUST000747,2024-06-11 22:40:46,PROD0009,359.43,STORE010,MOBILE
TXN00004101,CUST000747,2025-01-22 08:28:40,PROD0086,24.68,STORE008,CASH
TXN00004102,CUST000747,2024-11-10 19:28:29,PROD0018,27.69,STORE020,CASH
TXN00004103,CUST000748,2024-07-23 17:38:59,PROD0002,212.7,STORE003,CREDIT
TXN00004104,CUST000748,2025-02-06 04:09:06,PROD0081,22.54,STORE012,DEBIT
TXN00004105,CUST000748,2025-04-29 05:58:46,PROD0018,462.12,STORE008,MOBILE
TXN00004106,CUST000748,2024-11-05 02:05:49,PROD0022,205.96,STORE008,DEBIT
TXN00004107,CUST000748,2025-05-08 20:45:13,PROD0040,405.62,STORE016,DEBIT
TXN00004108,CUST000748,2025-01-13 04:04:09,PROD0019,30.52,STORE012,DEBIT
TXN00004109,CUST000748,2025-04-23 20:08:32,PROD0010,337.9,STORE020,CREDIT
TXN00004110,CUST000748,2025-04-05 15:11:08,PROD0067,159.76,STORE009,CASH
TXN00004111,CUST000748,2024-05-24 05:10:40,PROD0010,165.85,STORE003,MOBILE
TXN00004112,CUST000748,2024-10-03 20:32:58,PROD0008,204.99,STORE009,CREDIT
TXN00004113,CUST000749,2025-05-04 18:01:52,PROD0047,391.85,STORE006,DEBIT
TXN00004114,CUST000750,2025-02-16 04:42:03,PROD0010,379.09,STORE009,CASH
TXN00004115,CUST000751,2024-09-11 06:11:38,PROD0079,419.38,STORE012,CREDIT
TXN00004116,CUST000751,2025-01-19 23:24:00,PROD0055,436.69,STORE017,DEBIT
TXN00004117,CUST000751,2024-10-16 06:59:51,PROD0044,439.37,STORE008,MOBILE
TXN00004118,CUST000751,2024-09-24 17:58:53,PROD0073,83.68,STORE007,CASH
TXN00004119,CUST000751,2025-01-04 17:41:33,PROD0011,410.73,STORE017,MOBILE
TXN00004120,CUST000751,2025-01-14 08:35:50,PROD0095,46.14,STORE013,CREDIT
TXN00004121,CUST000751,2025-04-05 08:09:47,PROD0016,369.58,STORE009,CASH
TXN00004122,CUST000751,2024-09-06 01:26:17,PROD0031,474.74,STORE013,DEBIT
TXN00004123,CUST000751,2024-08-11 10:46:39,PROD0023,489.29,STORE019,MOBILE
TXN00004124,CUST000751,2025-02-20 07:00:09,PROD0057,321.57,STORE005,CASH
TXN00004125,CUST000752,2025-05-09 01:57:39,PROD0010,463.53,STORE006,CREDIT
TXN00004126,CUST000752,2024-11-06 21:22:01,PROD0019,114.92,STORE011,MOBILE
TXN00004127,CUST000752,2025-01-19 05:04:51,PROD0014,199.92,STORE013,DEBIT
TXN00004128,CUST000752,2024-08-14 22:05:39,PROD0087,469.12,STORE004,MOBILE
TXN00004129,CUST000752,2025-04-09 20:08:10,PROD0001,103.4,STORE009,CREDIT
TXN00004130,CUST000753,2024-09-23 04:13:16,PROD0054,48.26,STORE013,MOBILE
TXN00004131,CUST000753,2024-05-13 16:35:16,PROD0096,99.37,STORE019,MOBILE
TXN00004132,CUST000754,2025-03-26 03:58:45,PROD0090,399.66,STORE006,CREDIT
TXN00004133,CUST000754,2024-12-29 23:46:31,PROD0085,334.66,STORE009,MOBILE
TXN00004134,CUST000754,2025-04-03 13:17:57,PROD0090,86.9,STORE001,DEBIT
TXN00004135,CUST000754,2025-01-06 04:15:58,PROD0072,143.07,STORE006,MOBILE
TXN00004136,CUST000754,2024-12-22 12:41:14,PROD0082,438.0,STORE014,DEBIT
TXN00004137,CUST000755,2025-02-04 07:46:27,PROD0054,77.29,STORE009,CASH
TXN00004138,CUST000755,2025-02-24 20:29:11,PROD0068,426.96,STORE013,CREDIT
TXN00004139,CUST000755,2025-05-02 06:26:19,PROD0054,488.83,STORE004,MOBILE
TXN00004140,CUST000755,2024-09-16 17:46:58,PROD0007,332.72,STORE011,MOBILE
TXN00004141,CUST000755,2024-11-10 16:13:08,PROD0013,100.93,STORE004,CASH
TXN00004142,CUST000755,2024-05-13 22:08:31,PROD0079,424.21,STORE002,CASH
TXN00004143,CUST000755,2024-08-08 15:39:13,PROD0089,280.31,STORE007,CASH
TXN00004144,CUST000755,2024-06-02 10:48:12,PROD0044,64.09,STORE004,CREDIT
TXN00004145,CUST000755,2024-08-05 16:41:50,PROD0072,195.16,STORE006,CREDIT
TXN00004146,CUST000755,2024-05-17 10:21:00,PROD0095,416.83,STORE004,MOBILE
TXN00004147,CUST000756,2025-02-23 21:11:49,PROD0098,221.53,STORE002,CREDIT
TXN00004148,CUST000756,2025-04-26 04:33:12,PROD0074,462.84,STORE004,DEBIT
TXN00004149,CUST000756,2025-03-24 01:21:03,PROD0030,478.72,STORE015,CASH
TXN00004150,CUST000756,2025-02-10 10:53:07,PROD0009,35.86,STORE018,MOBILE
TXN00004151,CUST000756,2024-09-23 09:36:15,PROD0049,68.06,STORE004,DEBIT
TXN00004152,CUST000756,2025-03-07 00:38:04,PROD0087,261.04,STORE020,DEBIT
TXN00004153,CUST000756,2024-12-08 03:55:56,PROD0023,223.03,STORE004,CREDIT
TXN00004154,CUST000756,2024-11-20 06:27:50,PROD0008,214.27,STORE016,CASH
TXN00004155,CUST000756,2024-10-22 16:22:05,PROD0035,372.82,STORE011,DEBIT
TXN00004156,CUST000756,2024-09-03 13:08:17,PROD0046,490.09,STORE012,MOBILE
TXN00004157,CUST000757,2024-08-05 17:43:41,PROD0070,136.3,STORE015,DEBIT
TXN00004158,CUST000757,2024-12-19 05:41:50,PROD0022,334.45,STORE017,CASH
TXN00004159,CUST000757,2024-10-22 20:16:15,PROD0054,108.96,STORE019,CREDIT
TXN00004160,CUST000757,2024-09-30 02:32:21,PROD0087,427.1,STORE014,MOBILE
TXN00004161,CUST000757,2025-03-23 14:11:16,PROD0036,365.96,STORE011,DEBIT
TXN00004162,CUST000757,2025-03-13 18:25:49,PROD0054,425.5,STORE001,CASH
TXN00004163,CUST000757,2025-05-05 03:21:09,PROD0091,278.61,STORE005,CREDIT
TXN00004164,CUST000757,2024-09-18 09:11:40,PROD0052,433.13,STORE008,MOBILE
TXN00004165,CUST000758,2024-11-25 19:41:46,PROD0050,77.21,STORE010,CASH
TXN00004166,CUST000758,2024-05-24 00:03:05,PROD0018,473.92,STORE019,DEBIT
TXN00004167,CUST000758,2024-10-15 10:20:17,PROD0029,322.65,STORE019,CASH
TXN00004168,CUST000758,2025-01-02 01:14:39,PROD0079,290.19,STORE020,DEBIT
TXN00004169,CUST000758,2024-11-06 03:03:03,PROD0013,126.78,STORE015,DEBIT
TXN00004170,CUST000758,2025-01-04 18:29:39,PROD0018,24.87,STORE017,CASH
TXN00004171,CUST000758,2024-09-20 01:12:59,PROD0053,202.6,STORE005,CASH
TXN00004172,CUST000758,2025-01-31 14:37:49,PROD0019,473.15,STORE020,DEBIT
TXN00004173,CUST000758,2025-05-05 22:03:43,PROD0046,304.65,STORE003,DEBIT
TXN00004174,CUST000758,2024-10-02 06:11:39,PROD0066,463.96,STORE014,DEBIT
TXN00004175,CUST000759,2024-08-22 16:53:59,PROD0002,322.52,STORE007,MOBILE
TXN00004176,CUST000760,2025-05-09 13:42:42,PROD0067,292.94,STORE005,CASH
TXN00004177,CUST000760,2024-08-12 17:28:08,PROD0061,394.41,STORE015,MOBILE
TXN00004178,CUST000760,2024-10-27 18:52:29,PROD0068,377.87,STORE013,DEBIT
TXN00004179,CUST000760,2025-02-10 15:12:17,PROD0044,23.09,STORE003,MOBILE
TXN00004180,CUST000761,2024-10-22 14:27:43,PROD0042,148.1,STORE015,CREDIT
TXN00004181,CUST000761,2024-10-05 03:08:10,PROD0088,287.98,STORE002,CASH
TXN00004182,CUST000761,2024-10-19 11:55:29,PROD0070,328.34,STORE020,CREDIT
TXN00004183,CUST000761,2024-05-24 11:55:58,PROD0074,55.72,STORE008,DEBIT
TXN00004184,CUST000761,2025-02-07 10:05:03,PROD0069,112.09,STORE018,CASH
TXN00004185,CUST000761,2025-02-10 14:51:13,PROD0048,470.08,STORE010,DEBIT
TXN00004186,CUST000761,2024-12-30 23:57:16,PROD0090,346.42,STORE020,MOBILE
TXN00004187,CUST000761,2025-04-22 08:52:08,PROD0054,106.84,STORE012,MOBILE
TXN00004188,CUST000761,2024-05-26 16:21:00,PROD0083,414.62,STORE018,MOBILE
TXN00004189,CUST000761,2024-09-18 02:44:59,PROD0082,344.71,STORE008,MOBILE
TXN00004190,CUST000762,2024-08-25 21:53:13,PROD0045,344.52,STORE017,CREDIT
TXN00004191,CUST000762,2025-04-19 13:12:43,PROD0065,244.52,STORE013,MOBILE
TXN00004192,CUST000762,2024-09-12 07:15:47,PROD0026,143.16,STORE013,DEBIT
TXN00004193,CUST000762,2024-06-25 07:57:35,PROD0020,10.99,STORE014,CASH
TXN00004194,CUST000763,2025-03-19 08:20:30,PROD0015,155.92,STORE009,DEBIT
TXN00004195,CUST000763,2025-04-10 03:03:36,PROD0011,435.0,STORE014,CREDIT
TXN00004196,CUST000763,2025-01-24 19:33:32,PROD0026,224.17,STORE018,CREDIT
TXN00004197,CUST000764,2024-11-22 22:09:19,PROD0032,281.84,STORE007,CASH
TXN00004198,CUST000764,2025-02-13 19:25:00,PROD0094,479.94,STORE018,MOBILE
TXN00004199,CUST000765,2025-01-19 21:11:45,PROD0023,294.78,STORE002,CASH
TXN00004200,CUST000765,2024-08-22 17:31:12,PROD0092,177.8,STORE012,CREDIT
TXN00004201,CUST000765,2025-03-16 14:54:51,PROD0047,356.02,STORE004,CREDIT
TXN00004202,CUST000765,2025-04-23 22:16:10,PROD0083,492.24,STORE010,CREDIT
TXN00004203,CUST000765,2024-11-25 17:47:30,PROD0004,180.51,STORE020,CASH
TXN00004204,CUST000765,2025-02-06 18:12:28,PROD0021,487.79,STORE011,DEBIT
TXN00004205,CUST000765,2025-01-27 02:47:58,PROD0083,260.6,STORE008,DEBIT
TXN00004206,CUST000766,2024-10-08 17:13:48,PROD0071,71.28,STORE009,CASH
TXN00004207,CUST000767,2024-12-08 03:35:17,PROD0008,81.0,STORE009,MOBILE
TXN00004208,CUST000767,2025-03-31 11:50:13,PROD0072,27.23,STORE016,CASH
TXN00004209,CUST000767,2025-03-28 01:22:17,PROD0031,333.89,STORE020,CREDIT
TXN00004210,CUST000767,2024-09-29 17:03:41,PROD0095,489.84,STORE006,CREDIT
TXN00004211,CUST000767,2024-06-22 18:46:31,PROD0010,185.15,STORE011,CASH
TXN00004212,CUST000767,2024-06-18 17:37:40,PROD0010,221.21,STORE011,MOBILE
TXN00004213,CUST000768,2025-04-06 22:42:54,PROD0021,196.21,STORE007,CASH
TXN00004214,CUST000768,2024-06-25 05:01:23,PROD0021,124.78,STORE015,CASH
TXN00004215,CUST000768,2024-11-18 17:55:49,PROD0051,151.42,STORE002,MOBILE
TXN00004216,CUST000768,2024-07-04 03:30:37,PROD0049,295.59,STORE002,CREDIT
TXN00004217,CUST000768,2025-03-24 18:47:51,PROD0078,17.45,STORE002,DEBIT
TXN00004218,CUST000769,2024-09-24 21:14:04,PROD0008,358.6,STORE017,MOBILE
TXN00004219,CUST000769,2024-05-31 21:26:09,PROD0009,202.07,STORE010,CASH
TXN00004220,CUST000769,2025-01-06 02:16:47,PROD0059,490.81,STORE003,CREDIT
TXN00004221,CUST000769,2025-04-29 22:09:41,PROD0052,15.64,STORE009,MOBILE
TXN00004222,CUST000769,2025-01-05 06:41:36,PROD0001,69.93,STORE004,DEBIT
TXN00004223,CUST000769,2024-05-16 04:10:14,PROD0004,230.06,STORE003,CASH
TXN00004224,CUST000769,2024-07-31 05:06:16,PROD0098,470.66,STORE017,CREDIT
TXN00004225,CUST000769,2024-10-03 06:36:24,PROD0075,271.03,STORE020,CASH
TXN00004226,CUST000769,2024-12-10 01:05:29,PROD0072,272.96,STORE004,CREDIT
TXN00004227,CUST000769,2025-05-09 13:51:17,PROD0042,327.21,STORE010,CREDIT
TXN00004228,CUST000770,2025-04-10 20:37:36,PROD0046,401.56,STORE020,DEBIT
TXN00004229,CUST000770,2024-11-23 19:45:49,PROD0037,103.63,STORE015,CREDIT
TXN00004230,CUST000770,2024-08-06 21:31:21,PROD0033,193.37,STORE018,DEBIT
TXN00004231,CUST000770,2024-08-06 23:00:45,PROD0050,386.72,STORE010,CASH
TXN00004232,CUST000770,2024-07-20 18:14:34,PROD0067,441.62,STORE017,CASH
TXN00004233,CUST000770,2025-04-04 19:34:04,PROD0071,99.49,STORE015,CREDIT
TXN00004234,CUST000770,2024-11-20 22:09:48,PROD0093,493.64,STORE002,DEBIT
TXN00004235,CUST000770,2025-04-09 11:51:56,PROD0007,147.44,STORE018,DEBIT
TXN00004236,CUST000770,2024-12-04 16:43:15,PROD0039,262.13,STORE001,CASH
TXN00004237,CUST000770,2025-03-17 14:32:31,PROD0018,475.14,STORE019,CREDIT
TXN00004238,CUST000771,2024-10-10 13:11:46,PROD0046,270.23,STORE011,MOBILE
TXN00004239,CUST000771,2025-04-23 04:31:17,PROD0010,124.4,STORE017,DEBIT
TXN00004240,CUST000772,2024-09-21 10:05:30,PROD0042,496.92,STORE018,CREDIT
TXN00004241,CUST000772,2024-07-03 01:21:04,PROD0040,179.26,STORE012,CASH
TXN00004242,CUST000772,2025-02-10 12:27:12,PROD0057,69.36,STORE005,CREDIT
TXN00004243,CUST000772,2025-04-10 07:56:12,PROD0045,217.38,STORE011,DEBIT
TXN00004244,CUST000773,2024-09-23 21:45:09,PROD0047,416.15,STORE015,MOBILE
TXN00004245,CUST000773,2025-01-04 21:52:45,PROD0002,354.67,STORE001,DEBIT
TXN00004246,CUST000773,2024-12-08 06:50:38,PROD0014,297.59,STORE009,CASH
TXN00004247,CUST000773,2025-04-17 18:37:41,PROD0099,34.01,STORE009,MOBILE
TXN00004248,CUST000773,2025-04-21 16:08:44,PROD0057,162.05,STORE001,DEBIT
TXN00004249,CUST000774,2024-06-30 06:19:04,PROD0019,404.21,STORE012,MOBILE
TXN00004250,CUST000775,2025-01-17 11:08:33,PROD0030,127.13,STORE016,DEBIT
TXN00004251,CUST000775,2024-09-18 17:18:55,PROD0046,153.81,STORE003,DEBIT
TXN00004252,CUST000776,2024-06-28 20:23:29,PROD0017,130.96,STORE011,DEBIT
TXN00004253,CUST000777,2024-10-14 04:54:45,PROD0068,197.39,STORE016,CREDIT
TXN00004254,CUST000777,2024-10-03 06:01:06,PROD0055,360.87,STORE019,MOBILE
TXN00004255,CUST000777,2024-10-31 23:09:00,PROD0055,266.61,STORE014,CREDIT
TXN00004256,CUST000777,2024-08-06 02:36:21,PROD0088,15.05,STORE018,CREDIT
TXN00004257,CUST000778,2024-12-22 09:38:22,PROD0001,232.6,STORE006,MOBILE
TXN00004258,CUST000778,2024-08-12 20:22:40,PROD0021,439.21,STORE014,CREDIT
TXN00004259,CUST000778,2024-11-22 08:53:41,PROD0068,361.67,STORE015,MOBILE
TXN00004260,CUST000779,2024-05-22 18:31:23,PROD0031,470.04,STORE019,DEBIT
TXN00004261,CUST000779,2024-07-26 21:37:13,PROD0073,42.13,STORE012,CREDIT
TXN00004262,CUST000779,2025-04-01 08:16:05,PROD0021,249.43,STORE009,DEBIT
TXN00004263,CUST000779,2024-07-09 18:49:07,PROD0029,420.87,STORE005,DEBIT
TXN00004264,CUST000779,2024-08-29 01:23:06,PROD0012,336.5,STORE010,DEBIT
TXN00004265,CUST000780,2024-07-13 15:23:12,PROD0074,310.76,STORE002,CREDIT
TXN00004266,CUST000780,2025-02-12 06:38:25,PROD0019,186.16,STORE019,CREDIT
TXN00004267,CUST000780,2024-08-14 12:08:13,PROD0066,185.73,STORE018,CASH
TXN00004268,CUST000780,2024-07-11 12:30:28,PROD0034,394.01,STORE001,MOBILE
TXN00004269,CUST000780,2025-02-16 11:26:31,PROD0040,357.8,STORE005,CASH
TXN00004270,CUST000780,2024-11-13 03:30:06,PROD0008,389.66,STORE009,DEBIT
TXN00004271,CUST000780,2025-01-01 21:26:51,PROD0092,150.57,STORE007,CREDIT
TXN00004272,CUST000780,2024-10-11 20:41:27,PROD0026,435.77,STORE013,MOBILE
TXN00004273,CUST000780,2024-08-25 05:55:55,PROD0094,68.89,STORE008,DEBIT
TXN00004274,CUST000781,2024-07-10 15:12:22,PROD0014,295.64,STORE011,MOBILE
TXN00004275,CUST000781,2024-12-25 14:11:14,PROD0097,137.24,STORE014,DEBIT
TXN00004276,CUST000781,2025-04-25 14:40:05,PROD0070,131.4,STORE010,MOBILE
TXN00004277,CUST000782,2024-09-23 00:20:37,PROD0036,489.94,STORE001,MOBILE
TXN00004278,CUST000782,2024-07-27 22:27:44,PROD0006,100.75,STORE002,MOBILE
TXN00004279,CUST000782,2025-01-20 07:09:19,PROD0007,320.85,STORE013,MOBILE
TXN00004280,CUST000782,2024-11-08 13:18:37,PROD0022,214.19,STORE013,DEBIT
TXN00004281,CUST000783,2024-06-29 17:40:50,PROD0009,442.9,STORE018,MOBILE
TXN00004282,CUST000783,2025-01-08 19:17:12,PROD0071,297.23,STORE001,CASH
TXN00004283,CUST000784,2024-10-06 03:20:15,PROD0027,21.42,STORE019,CREDIT
